2024-05-29 00:39:13,4095.0
2024-05-29 00:39:18,4095.0
2024-05-29 00:39:33,4095.0
2024-05-29 00:39:49,4095.0
2024-05-29 00:40:05,4095.0
2024-05-29 00:40:20,4095.0
2024-05-29 00:40:36,4095.0
2024-05-29 00:40:51,4095.0
2024-05-29 00:41:05,4095.0
2024-05-29 00:41:07,4095.0
2024-05-29 00:41:22,4095.0
2024-05-29 00:41:38,4095.0
2024-05-29 00:41:53,4095.0
2024-05-29 00:42:09,4095.0
2024-05-29 00:42:24,4095.0
2024-05-29 00:42:40,4095.0
2024-05-29 00:42:55,4095.0
2024-05-29 00:43:10,4095.0
2024-05-29 00:43:26,4095.0
2024-05-29 00:43:41,4095.0
2024-05-29 00:44:52,4095.0
2024-05-29 00:44:59,4095.0
2024-05-29 00:45:15,4095.0
2024-05-29 00:45:30,4095.0
2024-05-29 00:45:46,4095.0
2024-05-29 00:46:01,4095.0
2024-05-29 00:46:17,4095.0
2024-05-29 00:46:33,4095.0
2024-05-29 00:46:48,4095.0
2024-05-29 00:47:04,4095.0
2024-05-29 00:47:19,4095.0
2024-05-29 00:47:35,4095.0
2024-05-29 00:47:51,4095.0
2024-05-29 00:48:06,4095.0
2024-05-29 00:48:25,4095.0
2024-05-29 00:48:37,4095.0
2024-05-29 00:48:37,4095.0
2024-05-29 00:48:49,4095.0
2024-05-29 00:48:53,4095.0
2024-05-29 00:49:09,4095.0
2024-05-29 00:49:25,4095.0
2024-05-29 00:49:40,4095.0
2024-05-29 00:49:55,4095.0
2024-05-29 00:50:11,4095.0
2024-05-29 00:50:27,4095.0
2024-05-29 00:50:43,4095.0
2024-05-29 00:50:58,4095.0
2024-05-29 00:51:14,4095.0
2024-05-29 00:51:29,4095.0
2024-05-29 00:51:45,4095.0
2024-05-29 00:52:00,4095.0
2024-05-29 00:52:15,4095.0
2024-05-29 00:52:31,4095.0
2024-05-29 00:52:46,4095.0
2024-05-29 00:53:00,4095.0
2024-05-29 00:53:02,4095.0
2024-05-29 00:53:17,4095.0
2024-05-29 00:53:33,4095.0
2024-05-29 00:53:48,4095.0
2024-05-29 00:54:04,4095.0
2024-05-29 00:54:44,4095.0
2024-05-29 00:54:51,4095.0
2024-05-29 00:54:52,4095.0
2024-05-29 00:55:06,4095.0
2024-05-29 00:55:22,4095.0
2024-05-29 00:55:37,4095.0
2024-05-29 00:55:53,4095.0
2024-05-29 00:56:09,4095.0
2024-05-29 00:56:25,4095.0
2024-05-29 00:56:40,4095.0
2024-05-29 00:56:56,4095.0
2024-05-29 00:57:11,4095.0
2024-05-29 00:58:10,4095.0
2024-05-29 00:58:21,4095.0
2024-05-29 00:58:25,4095.0
2024-05-29 00:58:41,4095.0
2024-05-29 00:58:57,4095.0
2024-05-29 00:59:13,4095.0
